"","Formula","modformula","In","Tl","La","Sr","Mn","Ni","Ru","Pd","Hf","Cs","Sc","Co","Si","Fe","Li","Cl","Yb","Te","N","Ti","Cd","Zr","Y","Ga","Cr","Pr","Tm","Br","Ca","Mg","Rb","Au","Nd","Ce","Ho","I","Ba","Se","Pb","Ge","Gd","Tb","Dy","Cu","Na","Sb","Bi","P","As","Sm","Zn","Al","Sn","Ag","Nb","Mo","V","S","K","Lu","O","Eu","Ta","B","Er","temperature(K)","seebeck_coefficient(μV/K)","electrical_conductivity(S/m)","thermal_conductivity(W/mK)","power_factor(W/mK2)","ZT","reference","sum_elements"
"2523","CoGeTe","CoGeTe","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","776.0","-79.0","14894.0","6.04","","","","1.0"
"2524","CoGeTe","CoGeTe","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","825.0","-74.0","18600.0","6.19","","","","1.0"
"2525","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","-91.0","61743.0","0.61","0.00051","0.25","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2526","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.0","-93.0","63400.0","0.63","0.00055","0.27","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2527","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330.0","-95.0","64495.0","0.65","0.00058","0.3","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2528","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","345.0","-98.0","65000.0","0.66","0.00062","0.33","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2529","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","-101.0","64587.0","0.67","0.00066","0.36","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2530","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","375.0","-104.0","64000.0","0.67","0.00069","0.39","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2531","Ag2.0Se0.5Te0.5","Ag2.0Se0.5Te0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","390.0","-108.0","61927.0","0.67","0.00072","0.42","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2532","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","-107.0","75500.0","0.67","0.00086","0.39","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2533","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.0","-108.0","77156.0","0.69","0.0009","0.41","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2534","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330.0","-109.0","78350.0","0.71","0.00093","0.44","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2535","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","345.0","-111.0","78990.0","0.72","0.00097","0.47","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2536","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","-113.0","79266.0","0.74","0.00101","0.49","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2537","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","375.0","-115.0","78990.0","0.75","0.00104","0.52","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2538","Ag2.0Se0.6Te0.4","Ag2.0Se0.6Te0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.13333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.19999999999999998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","390.0","-118.0","78350.0","0.77","0.00108","0.55","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2539","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","-127.0","90640.0","0.75","0.00145","0.58","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2540","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.0","-127.0","93850.0","0.77","0.0015","0.62","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2541","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330.0","-127.0","96800.0","0.78","0.00155","0.65","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2542","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","345.0","-127.0","99080.0","0.8","0.00159","0.69","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2543","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","-127.0","100825.0","0.82","0.00163","0.72","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2544","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","375.0","-128.0","101835.0","0.84","0.00166","0.74","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2545","Ag2.0Se0.8Te0.2","Ag2.0Se0.8Te0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","390.0","-128.0","102110.0","0.86","0.00167","0.76","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2546","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300.0","-138.0","90000.0","0.79","0.00171","0.65","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2547","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","315.0","-137.0","94128.0","0.82","0.00176","0.68","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2548","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","330.0","-136.0","97980.0","0.85","0.0018","0.7","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2549","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","345.0","-135.0","101743.0","0.87","0.00184","0.73","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2550","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","360.0","-134.0","105413.0","0.9","0.00189","0.76","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2551","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","375.0","-133.0","108624.0","0.92","0.00192","0.78","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2552","Ag2.0Se0.9Te0.1","Ag2.0Se0.9Te0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","390.0","-132.0","111376.0","0.94","0.00194","0.8","https://doi.org/10.1021/acs.inorgchem.1c01563","1.0"
"2553","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","46.0","131429.0","1.19","","","","1.0"
"2554","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","426.0","53.0","148286.0","1.62","","","","1.0"
"2555","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","520.0","68.0","117429.0","1.39","","","","1.0"
"2556","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","613.0","98.0","79143.0","1.01","","","","1.0"
"2557","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","707.0","119.0","58000.0","0.84","","","","1.0"
"2558","Cu2Se0.5S0.5","Cu2Se0.5S0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","769.0","131.0","53429.0","0.77","","","","1.0"
"2559","Cu2Se0.7S0.3","Cu2Se0.7S0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2333333333333333","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","333.0","53.0","126000.0","0.87","","","","1.0"
"2560","Cu2Se0.7S0.3","Cu2Se0.7S0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2333333333333333","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","426.0","51.0","140857.0","1.39","","","","1.0"
